0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,clusters
-0.010838778337153033,-0.05446776443081355,-0.04521934885024391,0.027904035443098888,0.004177522340127166,0.014830516535480464,0.027975380209438773,0.020719597381621397,0.0015891414982881938,-0.044038498525789345,-0.008015601964789894,0.023594799017941946,0.019732494827599246,0.020299223482466464,0.036434556168729856,0.01340448072747766,-0.001829983909655804,-0.0018937397954010555,-0.007801594393163527,0.015702282466181095,15
0.021419476403711783,0.05454475039888267,0.024493606931033633,0.05015435737191102,-0.010105100463631306,0.026295315595363473,0.09503836846719559,-0.010749949069322064,-0.019918188953379032,0.008337146741750198,-0.023810837633670708,-0.019815808339705712,0.03351914281625757,0.009483688391555042,0.026310961148336042,-0.02040634400860524,-0.0021932791923244847,0.028673395876460613,-0.06856383976010516,-0.004727046799731003,15
-0.1831936678178078,0.10834443165619895,0.022234048754586993,-0.027681969530618987,-0.09061465802244537,-0.2340420640820317,0.24974744527144468,0.3279304363455246,-0.08243999887732839,0.05416895703218128,-0.01880568609629898,0.041406659139828134,-0.03561849184578489,0.09506830356798483,0.08968980866408989,-0.026048576616060682,0.0007237478504649004,0.09836748809335316,0.03564833307881439,-0.008598687245955958,28
-0.18766430985745233,0.07429342789668486,0.027456314757977152,-0.00803433001059382,0.03189930494372264,0.0073876243811810734,-0.054129283222017655,-0.08949982448780286,0.059327016049045236,-0.02496712086321725,-0.006776547334982893,-0.09971626650109443,-0.19964761858015623,0.24605710462447075,0.3194272591753027,0.06504235774923389,-0.02664415157372878,-0.13078752481845934,0.07223571868999004,-0.14783957979214266,1
-0.06448244927219748,-0.03414983340260984,-0.034453770932653414,0.015236307129174915,0.026856727457110752,0.032033907974884424,0.04291134515434426,-0.019455177702509915,0.03345696047098407,-0.047576415542289564,-0.018918540924611503,-0.012332656613048547,-0.03057429898608225,-0.04931281768193819,0.03106322612713459,-0.001544797527778389,0.046859540768694835,-0.018277708683373327,-0.023158211347557623,0.020655511042043675,15
-0.26343243891277773,0.17263146082192185,0.1297772540364402,0.04193543192155279,0.042838689438659476,-0.1162157775188885,0.16279709833103415,-0.2729804873612648,0.09795636685710166,-0.15811706273978604,-0.36227106448862356,-0.07688463708424766,-0.01909132093630347,-0.04913098199393271,-0.19297077302726157,0.008832307428972223,0.110042008666095,-0.12188303432863741,-0.01740140687466633,0.04456240727479597,5
-0.013781896016020272,-0.045687143033364686,-0.0583568290621459,-0.029655600872593335,-0.01307612266093306,0.09453370911490552,0.021952608635436355,0.04854492508220504,-0.00949711989068679,-0.05427222844617468,0.05922604362534447,-0.2061499219734158,0.14254769694667868,0.1399871042531992,-0.27457481206517675,0.01606240434978882,-0.03190217938569018,0.023811283178242524,0.12506530565675408,-0.18015957121794102,11
-0.043668071304566604,-0.02689408597116256,-0.07657475477302907,-0.016074639845350028,-0.007591425406393475,0.0726275024114582,0.022909066904900393,0.06235169626591736,-0.004768702502925607,-0.06774392731978494,0.06352821813034536,-0.23997736246851503,0.15901265215668856,0.13927738861144914,-0.2726071276228522,0.016804170468767234,-0.035253567268627814,0.031444782396775506,0.15471646507279532,-0.16901076300146978,11
-0.043668071304566604,-0.026894085971162565,-0.07657475477302908,-0.01607463984535003,-0.0075914254063934586,0.07262750241145825,0.02290906690490048,0.062351696265917446,-0.004768702502925513,-0.06774392731978478,0.0635282181303456,-0.23997736246851495,0.15901265215668914,0.1392773886114493,-0.2726071276228526,0.016804170468767282,-0.03525356726862809,0.031444782396775436,0.1547164650727957,-0.1690107630014698,11
-0.025782320030338486,-0.06355098127584213,-0.11243156277575102,0.016848578632442684,0.030965120124186778,0.003657896809959122,0.0067241859659349906,0.0333750617020046,-0.05389178723775607,-0.06734235104435564,0.007262399063526999,-0.008467518247577384,-0.019997547785712857,-0.013273393291459797,0.025526034455438135,-0.004845039773265991,0.018943032611864495,-0.0015240806238458122,-0.02803601262084015,-0.0051545176317592326,30
0.10401189074834147,-0.016386957830117798,0.0010647187568554857,-0.07111572318388235,-0.04366027917939056,-0.00275693584954183,-0.011866998628555954,-0.049450599233769245,-0.013187497877758685,0.009031249258884981,-0.020268354707668926,-0.10120176020453278,0.15630735010220997,-0.009700683597018573,0.07320397301947697,0.09568214870978832,0.006645536398475173,-0.040977036862180564,-0.011944209572514797,-0.04014158547593686,15
-0.06642281701773053,-0.07042636880064136,-0.10884666270841842,-0.005472406801946559,0.06378861212738196,-0.040632259093068196,-0.053759507449280965,-0.06532542473024665,0.060835829049037934,0.12684417443318616,-0.05757393510221316,0.04118749708465543,0.01102751549669855,-0.026241045357262707,-0.0016607494684658562,-0.028566345060296237,0.013687837390823781,-0.041222747373368486,0.04314961420253899,-0.03787910342402023,40
-0.37417530474913463,0.3033526785196205,0.2617846530480274,0.05373722633946072,0.016847581333756002,-0.003665810956751961,-0.013065632005121652,-0.25814139496661165,0.13841177535364363,0.05054411016346929,0.04136133234035647,-0.008705970455282567,-0.02913971101975523,-0.06537077442832957,-0.0006194413127570752,0.10942033477843635,-0.3151554925317264,0.50223454500921,0.08345307151126227,-0.06760575902781778,42
-0.18128342220627136,0.09603484880040639,0.03143391592238386,-0.002297223966116418,-0.012289895368523285,-0.05595012250459421,0.004657510061881549,-0.022935606402245984,0.022800890870747458,-0.0038800275007749335,0.07146182619315236,0.007610345894625037,0.005751939409156828,0.05167610180805967,0.038534712150326465,0.03959452793103661,0.01399700671028814,0.01968006070811903,-0.00054823480177839,0.05381205098951899,20
0.27635945450832344,0.06508784745212079,0.11242086864419029,0.028779469866669603,-0.02964879986877416,-0.03794609482768921,-0.001867100411980472,-0.05104891363595739,-0.025269856279781875,0.09453818370542333,-0.009755305480263416,-0.02583034390383952,0.01945668570291835,-0.02291294958350277,0.03606231752074061,-0.03496850904286377,0.04366517758006323,0.09008269380142946,-0.017251643833023987,-0.07248806927640108,8
-0.11484004181803699,0.03629175275566997,0.05135700257867485,-0.011064672538460402,0.00032258181706637523,0.02850256581590824,-0.016055603119194753,0.034059822114695965,0.00400634008668603,-0.03224591275768465,-0.03299103379259302,0.049571700563742625,-0.002043274525952839,0.010176844333887053,0.034416453158738265,0.013932619504480902,0.01493072229244276,0.020856474018575454,-0.009088269986107105,0.044125833407864565,20
-0.025782320030338486,-0.06355098127584213,-0.11243156277575102,0.016848578632442684,0.030965120124186778,0.0036578968099591235,0.006724185965934958,0.03337506170200464,-0.053891787237755936,-0.06734235104435565,0.007262399063527042,-0.00846751824757778,-0.0199975477857126,-0.013273393291460033,0.025526034455438364,-0.0048450397732659025,0.01894303261186484,-0.0015240806238459154,-0.028036012620840354,-0.0051545176317595335,30
-0.12693491518361646,-0.03398938241592044,-0.1284349084436135,0.008369942943555381,0.027356176563565888,-0.07564681185255683,-0.03114398574091554,-0.03313093679356307,0.09699127973565652,0.21748644876021714,0.00966320315153239,-0.09159558635657294,-0.14126259923575704,-0.1595452843838583,0.0023556880151521715,-0.009223898027179765,0.01508116589842028,-0.06966843148620423,0.08230560420465623,0.02792898750881798,32
0.1079309555597591,0.016859101440029427,-0.017186331738534764,-0.028159012135599723,0.1131679461785405,0.03853246611677588,0.05632877793393082,-0.009066577860669153,-0.02187858090862752,0.011043260442151077,0.029799013848849736,0.03133130546910932,0.014691480704738599,-0.017464728011424333,0.01728719516223788,0.0017097089899311834,0.055674929240693324,0.02427893780239588,-0.022027755477384826,-0.004846271139063085,15
-0.28853275086541535,0.24260784180771572,0.17043390506792985,0.0435467161101985,-0.0010660723213313506,-0.10417095446393804,0.06487266599093879,-0.1583440499690373,0.05902815488806042,0.01684175910909443,0.38264484679679317,0.07089645505590791,0.10414553790482513,-0.062366655322986485,0.01802603438942771,-0.08322930395264926,0.0007218898891070685,-0.011353555612831547,0.05082162853636247,-0.06509658615643055,16
-0.08129519412341048,0.002497447138077012,-0.016522754360439627,0.01355592439055618,0.004858669454398379,0.016843557283420355,0.013229207439302948,0.022740965192101944,-0.04345879326627201,-0.05035481573995479,-0.008317034957155538,-0.001047114046513127,0.01323512287406824,0.07203570571184513,0.004357350909453806,-0.016634233885900764,-0.021988111211337476,0.005218168986159609,-0.04226958724964072,0.01625497088327498,20
-0.10855829277890874,0.005099862019759898,-0.044403040412070174,-0.014328961226921063,0.007350215911998271,-0.04659736433321704,0.02471151092013993,0.00260041951975475,0.01979800935968308,0.022958505280360992,0.012031967427232136,-0.028827252679438232,-0.03971250965714619,-0.03260002405384532,0.005605296855267385,0.0009732457464339548,-0.01325889931533806,-0.009580005057813049,0.002989567470879129,0.029762021467207432,30
-0.11008192116059402,0.08411842093991785,0.04031886146297824,0.009942518853248922,-0.03726440716893569,0.07577785730083965,-0.1256976813694069,0.04312083269724043,-0.022370681246692867,0.03655457355638623,0.013870060026502689,-0.03762224020557164,-0.01708631295986327,-0.03581552462438562,0.07112711549448734,-0.004878133870526858,0.01756415988425307,-0.015512671114517469,-0.016788959741693178,-0.007940136356049864,30
-0.07368966216337038,-0.026204003731311765,-0.04011388699323254,0.00615837211360919,0.005641163713765223,-0.007811360918793921,0.04606367771163587,0.06614302665075474,-0.014444928558174079,-0.04237463362141362,0.010943553405496667,0.04194834587847523,0.022781130117459775,0.027693209999946997,0.00453812163447835,0.0655017653961031,-0.01929670846359117,0.013474098774196065,-0.009927303178124746,0.023333080992452845,3
-0.20885355233046224,0.13546055310805644,0.11911514540056316,-0.019920319490383188,-0.0180340537630549,0.13520709143476647,-0.1263495772766076,0.04312685320845234,-0.00781578678658476,0.024268502484073782,-0.012051758845102832,-0.022775301961247014,-0.037488355781051586,0.015118345019697577,0.04442262017323978,0.031148148534546803,-0.016530811096263334,-0.0379786604775183,-0.023886922115664292,0.008587680488262384,20
-0.16381458326282822,0.06744693609678755,0.060190503330305345,-0.012364678697938185,-0.014165371541107169,0.07453760292464919,-0.04627623476857256,0.06481461619719586,-0.061361561982122566,0.03125576602836024,0.040243463154220026,0.0238108611981217,0.004724723639023052,0.0634040193045267,0.0845792119526251,0.04320279262661782,0.016117381976602146,-0.030105650119633225,-0.03033969490474599,0.0895350189130534,20
